Nvalid,StateName,NPostCode,NYear,NClimateZone,StarRating,Exposure,X,CertificateHeating,CertificateSCool,CertificateLCool,TotalFlArea,TotFloorArea,SlabOnGroundArea,FloorsAboveGround,SubfloorFloorArea,FloorsAboveNeighbours_100,CeilingsBelowNeighbours,TotalSharedSurfaceArea,FloorHeightmin,FloorHeightmax,NumberofLiving,NumberofBedrooms,MStorey,NStorey
13146,     NSW,2530,16,56,7.3,        Suburban,NA,    19.69,    17.77,     7.10,101.4,76.2,101.4,0,0,0,0,43,0.1,0.2,2,2,0,1
13147,     NSW,2530,16,56,6.9,        Suburban,NA,    24.88,    19.81,     7.37,101.4,76.2,101.4,0,0,0,0,21,0.1,0.2,2,2,0,1
13148,     NSW,2530,16,56,6.7,        Suburban,NA,    26.91,    21.44,     7.24,101.4,76.2,101.4,0,0,0,0,21,0.1,0.2,2,2,0,1
13149,     NSW,2530,16,56,6.7,        Suburban,NA,    25.42,    22.60,     7.62,101.4,76.2,101.4,0,0,0,0,21,0.1,0.2,2,2,0,1
13150,     NSW,2530,16,56,6.9,        Suburban,NA,    31.95,    15.08,     5.80,105.3,79.7,105.3,0,0,0,0,22,0.1,0.2,2,2,0,1
13151,     NSW,2530,16,56,7.3,        Suburban,NA,    28.12,    11.89,     5.37,101.4,76.2,101.4,0,0,0,0,50,0.1,0.2,2,2,0,1
13152,     NSW,2530,16,56,6.9,        Suburban,NA,    31.82,    13.89,     5.73,105.3,79.7,105.3,0,0,0,0,22,0.1,0.2,2,2,0,1
13153,     NSW,2530,16,56,6.7,        Suburban,NA,    34.22,    15.90,     6.06,105.3,79.7,105.3,0,0,0,0,22,0.1,0.2,2,2,0,1
13154,     NSW,2530,16,56,6.9,        Suburban,NA,    27.96,    14.18,     6.10,123,97.8,123,0,0,0,25.2,71,0.1,0.2,2,3,0,1
13155,     NSW,2530,16,56,6.9,        Suburban,NA,    28.81,    16.52,     6.44,101.4,76.2,101.4,0,0,0,0,28,0.1,0.2,2,2,0,1
13156,     NSW,2530,16,56,6.3,        Suburban,NA,    35.63,    19.23,     6.44,107.2,82,107.2,0,0,0,0,18,0.1,0.2,1,2,0,1
13157,     NSW,2530,16,56,6.9,        Suburban,NA,    26.11,    19.10,     7.03,101.4,76.2,101.4,0,0,0,0,21,0.1,0.2,2,2,0,1
13158,     NSW,2530,16,56,6.6,        Suburban,NA,    32.67,    17.64,     6.31,107.2,82,107.2,0,0,0,0,18,0.1,0.2,1,2,0,1
13159,     NSW,2530,16,56,6.7,        Suburban,NA,    35.85,    15.24,     5.82,109.6,76,109.6,0,0,0,0,0,0.1,0.2,2,2,0,1
13160,     NSW,2530,16,56,6.7,        Suburban,NA,    35.44,    15.32,     5.84,101.4,76.2,101.4,0,0,0,0,0,0.1,0.2,2,2,0,1
13161,     NSW,2530,16,56,6.3,        Suburban,NA,    35.63,    19.23,     6.44,107.2,82,107.2,0,0,0,0,18,0.1,0.2,1,2,0,1
13163,     NSW,2530,16,56,6.9,        Suburban,NA,    26.23,    19.30,     6.97,101.4,76.2,101.4,0,0,0,0,21,0.1,0.2,2,2,0,1
13164,     NSW,2530,16,56,6.2,        Suburban,NA,    36.82,    20.84,     7.09,101.4,76.2,101.4,0,0,0,0,0,0.1,0.2,2,2,0,1
13165,     NSW,2530,16,56,7.1,        Suburban,NA,    22.75,    20.14,     7.25,101.4,76.2,101.4,0,0,0,0,28,0.1,0.2,2,2,0,1
13166,     NSW,2530,16,56,7.2,        Suburban,NA,    19.75,    18.05,     6.89,101.4,76.2,101.4,0,0,0,0,101,0.1,0.2,2,2,0,1
13167,     NSW,2530,16,56,6.6,        Suburban,NA,    32.67,    17.64,     6.31,107.2,82,107.2,0,0,0,0,18,0.1,0.2,1,2,0,1
13168,     NSW,2530,16,56,6.4,        Suburban,NA,    36.21,    17.48,     6.51,101.4,76.2,101.4,0,0,0,0,22,0.1,0.2,2,2,0,1
13169,     NSW,2530,16,56,6.9,        Suburban,NA,    29.29,    14.99,     6.13,101.4,76.2,101.4,0,0,0,0,50,0.1,0.2,2,2,0,1
13170,     NSW,2530,16,56,6.9,        Suburban,NA,    29.14,    15.00,     6.14,101.4,76.2,101.4,0,0,0,0,50,0.1,0.2,2,2,0,1
13171,     NSW,2530,16,56,6.6,        Suburban,NA,    31.07,    15.05,     6.13,123,97.8,123,0,0,0,25.2,47,0.1,0.2,2,3,0,1
13172,     NSW,2530,16,56,6.1,        Suburban,NA,    37.50,    19.72,     6.43,107.2,82,107.2,0,0,0,0,18,0.1,0.2,1,2,0,1
13173,     NSW,2530,16,56,7,        Suburban,NA,    20.82,    21.32,     7.73,101.4,76.2,101.4,0,0,0,0,43,0.1,0.2,2,2,0,1
13174,     NSW,2530,16,56,7,        Suburban,NA,    20.40,    20.22,     7.38,101.4,76.2,101.4,0,0,0,0,101,0.1,0.2,2,2,0,1
13175,     NSW,2530,16,56,6.4,        Suburban,NA,    32.68,    19.41,     6.76,107.2,82,107.2,0,0,0,0,18,0.1,0.2,1,2,0,1
13176,     NSW,2530,16,56,6.7,        Suburban,NA,    29.71,    17.62,     6.95,101.4,76.2,101.4,0,0,0,0,50,0.1,0.2,2,2,0,1
