Nvalid,StateName,NPostCode,NYear,NClimateZone,StarRating,Exposure,X,CertificateHeating,CertificateSCool,CertificateLCool,TotalFlArea,TotFloorArea,SlabOnGroundArea,FloorsAboveGround,SubfloorFloorArea,FloorsAboveNeighbours_100,CeilingsBelowNeighbours,TotalSharedSurfaceArea,FloorHeightmin,FloorHeightmax,NumberofLiving,NumberofBedrooms,MStorey,NStorey
1236,     NSW,2250,16,15,4.3,         Exposed,NA,    85.39,    19.01,     7.79,83.15,83.15,0,0,0,83.15,83.1,165,71.8,71.8,1,2,25,1
1237,     NSW,2250,16,15,4,         Exposed,NA,    93.82,    31.18,     5.38,75.7,75.7,0,0,0,75.7,0,106,74.9,74.9,1,2,26,1
1238,     NSW,2250,16,15,4.3,         Exposed,NA,    81.10,    36.36,     6.18,75.7,75.7,0,0,0,75.7,0,95,74.9,74.9,1,2,26,1
1239,     NSW,2250,16,15,6.1,         Exposed,NA,    54.63,    15.38,     5.59,50.4,50.4,0,0,0,50.4,0,87,74.9,74.9,1,1,26,1
1240,     NSW,2250,16,15,4.8,         Exposed,NA,    69.97,    34.13,     5.09,75.7,75.7,0,0,0,75.7,0,75,74.9,74.9,1,2,26,1
1241,     NSW,2250,16,15,4,         Exposed,NA,   104.18,    21.15,     8.46,83.15,83.15,0,0,0,83.15,0,82,74.9,74.9,1,2,26,1
1242,     NSW,2250,16,15,5,         Exposed,NA,    77.73,    13.08,     5.92,75.7,75.7,0,0,0,75.7,0,125,74.9,74.9,1,2,26,1
1243,     NSW,2250,16,15,5.2,         Exposed,NA,    52.72,    31.65,     5.00,75.7,75.7,0,0,0,75.7,75.65,152,40.8,40.8,1,2,14,1
1244,     NSW,2260,17,15,4.8,        Suburban,NA,    76.12,    26.77,     7.35,107,111,55,0,0,0,0,26,0.5,3.1,1,2,1,2
1245,     NSW,2250,18,15,6.3,        Suburban,NA,    44.65,     4.57,     2.68,396.18,401.03,353.62,0,42.55,0,0,0,0.15,2.05,1,6,0,1
1246,     NSW,2260,17,15,5.1,        Suburban,NA,    51.35,    25.26,     6.49,233,220.6,156.6,0,0,0,0,0,0.68,3.68,2,3,1,2
1247,     NSW,2256,17,15,4.9,        Suburban,NA,    53.77,    21.04,     8.33,312.6,257.1,70.3,0,222.5,0,0,0,0.1,6.2,2,3,2,3
1248,     NSW,2315,17,15,5.2,        Suburban,NA,    53.44,    20.36,     6.10,263.91,229.6,104.6,0,26.4,5.1,6.8,189,0.2,7.4,2,5,2,3
1249,     NSW,2315,17,15,5.6,        Suburban,NA,    45.93,    19.78,     5.80,263.91,229.6,104.6,0,26.4,5.1,6.8,189,0.2,7.4,2,5,2,3
1250,     NSW,2315,17,15,7.9,        Suburban,NA,    15.36,    15.32,     8.44,78.66,78.66,0,0,0,78.66,0,162,6.3,6.3,1,2,2,1
1251,     NSW,2315,17,15,7.9,        Suburban,NA,    17.00,    14.79,     8.32,78.66,78.66,0,0,0,78.66,0,162,6.3,6.3,1,2,2,1
1252,     NSW,2315,17,15,5.3,        Suburban,NA,    66.28,    16.66,     6.93,99.35,99.35,0,0,0,99.35,0,160,6.3,6.3,1,3,2,1
1253,     NSW,2315,17,15,5.8,        Suburban,NA,    67.51,     7.68,     5.07,78.66,78.66,0,0,0,0,78.66,146,0.3,0.3,1,2,0,1
1254,     NSW,2315,17,15,4.5,        Suburban,NA,    93.03,    10.32,     5.21,99.35,99.35,0,0,0,0,99.35,146,0.3,0.3,1,3,0,1
1255,     NSW,2315,17,15,5.7,        Suburban,NA,    67.79,     7.79,     5.15,78.66,78.66,0,0,0,0,78.66,146,0.3,0.3,1,2,0,1
1256,     NSW,2315,17,15,4.4,        Suburban,NA,    96.67,    10.31,     5.15,99.35,99.35,0,0,0,0,99.35,146,0.3,0.3,1,3,0,1
1257,     NSW,2315,17,15,6.7,        Suburban,NA,    41.28,    10.77,     5.49,99.35,99.35,0,0,0,99.35,99.35,245,3.3,3.3,1,3,1,1
1258,     NSW,2315,17,15,8.7,        Suburban,NA,    11.92,     7.31,     5.07,78.66,78.66,0,0,0,78.66,78.66,225,3.3,3.3,1,2,1,1
1259,     NSW,2315,17,15,8.7,        Suburban,NA,    12.01,     7.51,     5.14,78.66,78.66,0,0,0,78.66,78.66,225,3.3,3.3,1,2,1,1
1260,     NSW,2315,17,15,6.7,        Suburban,NA,    42.22,    10.02,     5.20,99.35,99.35,0,0,0,99.35,99.35,245,3.3,3.3,1,3,1,1
1261,     NSW,2315,17,15,5.3,        Suburban,NA,    67.11,    16.95,     6.86,99.35,99.35,0,0,0,99.35,0,150,6.3,6.3,1,3,2,1
1262,     NSW,2290,17,15,6.7,        Suburban,NA,    59.25,     5.46,     3.75,71.8,71.8,71.8,0,0,0,64.7,68,0.1,0.1,1,2,0,1
1263,     NSW,2290,17,15,7.1,        Suburban,NA,    35.95,    13.62,     8.80,76.3,76.3,76.3,0,0,0,76.3,76,0.1,0.1,2,2,0,1
1264,     NSW,2290,17,15,8.1,        Suburban,NA,    27.20,     7.23,     5.50,56.6,56.6,56.6,0,0,0,56.6,56,0.1,0.1,1,1,0,1
1265,     NSW,2290,17,15,6,        Suburban,NA,    58.32,    13.61,     9.46,75.4,75.4,75.4,0,0,0,75.4,75,0.1,0.1,2,2,0,1
1266,     NSW,2290,17,15,7.4,        Suburban,NA,    34.26,    12.41,     8.17,54.7,54.7,54.7,0,0,0,54.7,55,0.1,0.1,2,1,0,1
1269,     NSW,2315,16,15,5.4,        Suburban,NA,    67.09,     8.11,     4.92,221.4,185.3,36.1,0,185.3,0,175.3,175,2,2,2,3,0,1
1270,     NSW,2315,16,15,6.1,        Suburban,NA,    52.88,     8.32,     4.90,166.6,166.6,0,0,0,166.6,166.6,332,5.15,5.15,1,3,1,1
1271,     NSW,2315,16,15,6.1,        Suburban,NA,    52.23,     9.53,     5.28,166.6,166.6,0,0,0,166.6,166.6,332,8.3,8.3,1,3,2,1
1272,     NSW,2315,16,15,4.9,            Open,NA,    70.68,    14.68,     5.65,166.6,166.6,0,0,0,166.6,0,166,11.45,11.45,1,3,4,1
1278,     NSW,2257,17,15,6.1,        Suburban,NA,    35.38,    23.76,     6.55,266.76,224.81,128.78,0,33.1,0,0,0,-3.3,2.8,2,5,1,3
1279,     NSW,2260,17,15,3.4,        Suburban,NA,   108.84,    51.39,     7.50,112,116,0,0,0,0,0,22,3.5,6.2,2,1,2,2
1280,     NSW,2281,17,15,3.9,        Suburban,NA,    70.83,    28.15,     5.81,359.6,307.3,146.1,0,46.4,0,0,0,0.1,6.1,2,6,2,3
1281,     NSW,2250,17,15,5.8,        Suburban,NA,    59.58,    16.36,     5.92,153.4,128,91.5,0,0,0,0,59,0.1,3.12,1,3,1,2
1282,     NSW,2257,17,15,5.6,        Suburban,NA,    66.51,    14.49,     5.41,158.8,125.6,82.3,0,0,0,0,42,0.1,3.27,1,3,1,2
1284,     NSW,2257,17,15,5.9,        Suburban,NA,    60.21,    21.04,     7.53,88.1,68.2,88.1,0,0,0,0,45,0.1,0.27,1,2,0,1
1285,     NSW,2257,17,15,5.9,        Suburban,NA,    69.25,    15.07,     6.08,94.6,73.3,94.6,0,0,0,0,23,0.1,0.27,1,2,0,1
1286,     NSW,2262,17,15,4.7,        Suburban,NA,    53.08,    31.80,     9.81,241.85,218.25,73.7,0,83,0,0,132,0.13,5.18,3,3,1,3
1287,     NSW,2262,17,15,4.4,        Suburban,NA,    64.81,    27.15,     9.85,238.91,215.31,73.7,0,83,0,0,136,0.13,5.18,3,3,1,3
1288,     NSW,2430,17,15,5.7,        Suburban,NA,    38.51,    40.70,    12.72,38.8,38.8,0,0,0,38.8,0,67,2.9,2.9,1,1,1,1
1289,     NSW,2430,17,15,5.8,        Suburban,NA,    32.72,    36.43,    20.46,31.4,31.4,0,0,0,31.4,0,48,2.9,2.9,1,1,1,1
1290,     NSW,2430,17,15,6.8,        Suburban,NA,    15.49,    31.71,    19.87,46.3,31.2,46.3,0,0,0,46.3,71,0.2,0.2,1,1,0,1
1291,     NSW,2430,17,15,6.4,        Suburban,NA,    19.96,    27.93,    23.00,31.3,31.3,0,0,0,31.3,0,77,2.9,2.9,1,1,1,1
1292,     NSW,2430,17,15,5.4,        Suburban,NA,    42.33,    28.06,    26.64,51.8,34.7,51.8,0,0,0,42.2,79,0.2,0.2,1,1,0,1
1293,     NSW,2430,17,15,7.1,        Suburban,NA,     5.94,    33.98,    16.28,29.4,29.4,0,0,0,50.6,0,88,2.9,2.9,1,1,1,1
1294,     NSW,2430,17,15,6.3,        Suburban,NA,    23.69,    37.57,    18.52,26,26,0,0,0,26,0,43,2.9,2.9,1,1,1,1
1295,     NSW,2430,17,15,6.4,        Suburban,NA,    19.88,    30.72,    23.91,33.8,33.8,0,0,0,33.8,0,58,2.9,2.9,1,1,1,1
1296,     NSW,2430,17,15,5.8,        Suburban,NA,    65.46,    22.04,     6.33,85.6,69.9,85.6,0,0,0,0,14,0.2,0.2,1,2,0,1
1297,     NSW,2430,17,15,5.7,        Suburban,NA,    73.66,    19.34,     6.15,85.6,69.9,85.6,0,0,0,0,0,0.2,0.2,1,2,0,1
1298,     NSW,2430,17,15,5.6,        Suburban,NA,    72.13,    20.74,     6.53,85.6,69.9,85.6,0,0,0,0,14,0.2,0.2,1,2,0,1
1299,     NSW,2430,17,15,5.2,        Suburban,NA,    71.11,    23.14,     6.76,101,88.4,55,0,0,1.1,2.4,43,0.2,2.9,1,2,1,2
1300,     NSW,2430,17,15,5.4,        Suburban,NA,    63.23,    26.31,     6.98,101,88.4,55,0,0,1.1,2.4,43,0.2,2.9,1,2,1,2
1301,     NSW,2290,17,15,6.4,        Suburban,NA,    36.42,    15.67,     5.58,282.09,228.36,72.33,0,83.96,0,0,0,0.3,4.8,2,4,1,3
1303,     NSW,2251,17,15,5.1,            Open,NA,    43.36,    20.51,     5.01,460.52,425.6,460.52,0,0,0,0,0,0.15,0.2,3,5,0,1
1304,     NSW,2298,17,15,4.9,        Suburban,NA,    65.16,    33.27,     7.31,102.6,110.5,0,3960,39.6,0,0,26,0.5,5.4,2,3,1,3
1305,     NSW,2298,17,15,5.1,        Suburban,NA,    65.47,    27.84,     7.59,102.6,110.5,0,3960,39.6,0,0,52,0.5,5.4,2,3,1,3
1306,     NSW,2298,17,15,5.7,        Suburban,NA,    52.34,    29.28,     7.62,102.6,110.5,0,3960,39.6,0,0,26,0.84,5.74,2,3,2,3
1307,     NSW,2428,16,15,4.7,        Suburban,NA,    79.39,    21.16,     7.91,95.99,98.42,51.27,0,0,0,0,99,0.2,3,1,2,1,2
1308,     NSW,2428,16,15,3.9,        Suburban,NA,    82.50,    43.04,     8.68,121.97,123.97,24.81,0,0,55.33,0,102,0.2,3,1,3,1,2
