Nvalid,StateName,NPostCode,NYear,NClimateZone,StarRating,Exposure,X,CertificateHeating,CertificateSCool,CertificateLCool,TotalFlArea,TotFloorArea,SlabOnGroundArea,FloorsAboveGround,SubfloorFloorArea,FloorsAboveNeighbours_100,CeilingsBelowNeighbours,TotalSharedSurfaceArea,FloorHeightmin,FloorHeightmax,NumberofLiving,NumberofBedrooms,MStorey,NStorey
25,     ACT,2602,15,24,6.5,        Suburban,NA,127.88,30.55,2.34,131.6,100,67.2,0,0,0,0,106,0,2.65,2,3,0,2
26,     ACT,2602,15,24,6.6,        Suburban,NA,125.16,30.62,2.4,131.6,100,67.2,0,0,0,0,106,0,2.65,2,3,0,2
27,     ACT,2602,15,24,6.4,        Suburban,NA,132.12,28.96,2.29,131.6,100,67.2,0,0,0,0,106,0,2.65,2,3,0,2
28,     ACT,2602,15,24,6.3,        Suburban,NA,143.3,27.8,2.21,137.6,110.3,67.5,0,0,0,0,63,0,2.65,2,3,0,2
29,     ACT,2602,15,24,6.3,        Suburban,NA,144.9,28.62,2.17,137.6,110.3,67.5,0,0,0,0,63,0,2.65,2,3,0,2
30,     ACT,2607,18,24,5.9,        Suburban,NA,145.42,19.82,2.83,246.8,259.8,153.8,0,0,0,0,30,0.1,3.1,3,4,1,2
31,     ACT,2607,18,24,6.1,        Suburban,NA,133.78,20.53,3.02,246.8,259.8,153.8,0,0,0,0,30,0.1,3.1,3,4,1,2
32,     ACT,2605,17,24,5.9,        Suburban,NA,155.67,23.28,1.8,196,163.5,141.7,0,0,0,0,0,0.1,2.65,2,4,0,2
33,     ACT,2605,17,24,5.7,        Suburban,NA,165.85,26.44,2.28,188.4,157.2,139.7,0,0,0,0,0,0.1,2.65,2,4,0,2
34,     ACT,2603,17,24,6.2,        Suburban,NA,128.6,13.52,1.84,302.6,258.6,302.6,0,0,0,0,0,0.1,0.1,2,5,0,1
35,     ACT,2606,17,24,5.9,        Suburban,NA,140.39,30.56,2.41,229,187.3,229,0,0,0,0,0,0.1,0.1,2,4,0,1
36,     ACT,2607,17,24,5.9,        Suburban,NA,156.99,13.53,1.85,223.3,180.3,223.3,0,0,0,0,0,0.1,0.1,2,4,0,1
37,     ACT,2607,17,24,6.1,        Suburban,NA,151.52,13.79,1.85,223.3,180.3,223.3,0,0,0,0,0,0.1,0.1,2,4,0,1
38,     ACT,2611,17,24,5.9,        Suburban,NA,120.95,41.87,2.94,252.7,218,177.1,0,0,0,0,0,0.1,2.8,3,4,1,2
39,     ACT,2904,17,24,5.8,        Suburban,NA,186.07,23.45,2.02,92.8,92.8,92.8,0,0,0,0,40,0.45,0.45,2,2,0,1
40,     ACT,2612,18,24,6.4,        Suburban,NA,166.79,20.67,2.27,75.1,75.1,0,7500,75,0,0,13,0.45,0.45,1,1,0,1
41,     ACT,2614,16,24,5.8,        Suburban,NA,144.88,22.63,2.42,210.1,214.1,0,14000,140,0,0,18,0.5,2.9,2,5,1,2
42,     ACT,2615,16,24,6.2,        Suburban,NA,146.49,25.39,2.1,132.6,132.6,132.6,0,0,0,0,57,0.01,0.1,2,2,0,1
43,     ACT,2602,18,24,6.4,        Suburban,NA,121.53,19.02,1.93,221.4,225,131.9,0,0,0,0,0,0.1,2.8,2,6,1,2
44,     ACT,2602,18,24,6.1,        Suburban,NA,149.71,15.45,1.67,219.2,179.5,219.2,0,0,0,4,4,0.1,0.1,2,4,0,1
45,     ACT,2914,18,24,5.9,        Suburban,NA,132.05,18.88,1.68,317.5,265.6,225.1,0,0,0,0,0,0.1,2.8,2,5,1,2
46,     ACT,2603,18,24,6.1,        Suburban,NA,135.14,5.14,1.21,359.9,312.3,359.9,0,0,0,0,0,0.1,0.73,1,4,0,1
47,     ACT,2602,18,24,5.9,        Suburban,NA,139.01,24.12,2.09,246.5,203.1,239.7,0,0,0,0,0,0.1,0.1,1,4,0,1
48,     ACT,2602,18,24,6.8,        Suburban,NA,125.8,28.28,2.55,112.5,95.7,61.7,0,0,0,0,56,0.1,2.8,2,3,1,2
49,     ACT,2602,18,24,6.6,        Suburban,NA,135.27,28.82,2.51,112.5,95.7,61.7,0,0,0,0,56,0.1,2.8,2,3,1,2
50,     ACT,2602,18,24,6.1,        Suburban,NA,148.87,47.84,2.63,112.1,97.4,59,0,0,0,0,31,0.1,2.8,1,3,1,2
51,     ACT,2602,18,24,6.3,        Suburban,NA,135.32,42.81,2.6,112.1,97.4,59,0,0,0,0,80,0.1,2.8,1,3,1,2
52,     ACT,2602,18,24,6.2,        Suburban,NA,137.32,42.59,2.56,112.1,97.4,59,0,0,0,0,80,0.1,2.8,1,3,1,2
53,     ACT,2602,18,24,5.8,        Suburban,NA,165.04,45.72,2.64,112.1,97.4,59,0,0,0,0,31,0.1,2.8,1,3,1,2
54,     ACT,2602,18,24,6.8,        Suburban,NA,125.8,28.28,2.55,112.5,95.7,61.7,0,0,0,0,56,0.1,2.8,2,3,1,2
55,     ACT,2602,18,24,6.6,        Suburban,NA,135.27,28.82,2.51,112.5,95.7,61.7,0,0,0,0,56,0.1,2.8,2,3,1,2
56,     ACT,2607,18,24,6.9,        Suburban,NA,129.91,10.18,1.73,101,101,0,10100,101,0,0,69,0.4,0.4,2,1,0,1
57,     ACT,2602,18,24,5.9,        Suburban,NA,146.88,10.3,1.68,278.2,227,197.4,0,0,0,0,0,0.1,2.8,2,4,1,2
58,     ACT,2914,16,24,5.9,        Suburban,NA,148.35,28.63,2.27,197,158.9,197,0,0,0,0,0,0,0.15,2,4,0,1
59,     ACT,2914,16,24,6,        Suburban,NA,153.56,16.4,1.82,201.5,165.8,201.5,0,0,0,0,0,0,0.15,2,4,0,1
60,     ACT,2914,16,24,6.1,        Suburban,NA,151.61,16.04,1.79,201.5,165.8,201.5,0,0,0,0,0,0,0.15,2,4,0,1
61,     ACT,2602,18,24,6.6,        Suburban,NA,122.92,12.61,1.9,272,239,229.6,0,0,0,0,0,0.1,2.8,2,3,1,2
62,     ACT,2607,18,24,5.7,        Suburban,NA,176.29,36.57,2.29,134.5,100.2,105.3,0,0,0,0,68,0.1,2.65,2,3,0,2
63,     ACT,2607,18,24,5.9,        Suburban,NA,156.25,37.23,2.17,146.4,112.1,105.3,0,0,0,0,68,0.1,2.65,2,4,0,2
64,     ACT,2607,18,24,6,        Suburban,NA,158.38,32.06,2.25,163.1,127.8,117.6,0,0,0,0,0,0.1,3.4,2,4,1,2
65,     ACT,2617,16,24,5.9,        Suburban,NA,145.38,26.08,2.3,197.01,160.47,197.01,0,0,0,83.46,101,0,0.15,2,4,0,1
66,     ACT,2617,16,24,5.8,        Suburban,NA,148.86,34.39,2.45,182.8,143,182.8,0,0,0,152.4,191,0,0.15,2,3,0,1
67,     ACT,2617,16,24,6.8,        Suburban,NA,96.6,33.5,3.18,158.5,158.5,0,0,0,158.5,0,157,3.3,3.3,2,5,1,1
68,     ACT,2611,18,24,6.4,        Suburban,NA,113.46,41.73,3.12,181,181,0,18100,181,0,0,0,0.6,0.6,2,4,0,1
69,     ACT,2611,18,24,6.6,        Suburban,NA,117.33,24.5,2.18,223.3,185.5,191.1,0,0,32.2,0,32,0.1,0.1,3,4,0,1
70,     ACT,2914,18,24,6,        Suburban,NA,128.3,27.21,2.21,279,247.5,209.5,0,0,0,0,0,0.1,2.8,2,5,1,2
71,     ACT,2611,18,24,6.1,        Suburban,NA,148.33,14.79,2.2,227.5,191.5,222.2,0,0,0,0,0,0.1,0.1,2,4,0,1
72,     ACT,2611,18,24,5.4,        Suburban,NA,159,35.67,2.91,246.8,208.4,177.2,0,0,0,0,0,0.1,3.2,2,4,1,2
73,     ACT,2615,18,24,6.9,        Suburban,NA,119.83,30.23,2.62,141,108,141,0,0,0,0,0,0.1,0.1,1,3,0,1
74,     ACT,2605,18,24,6.4,        Suburban,NA,117.42,25.36,2.47,279.1,232.6,197.2,0,0,0,5.5,6,0.1,2.8,2,4,1,2
75,     ACT,2914,18,24,6.2,        Suburban,NA,108.72,37.49,2.47,284.4,248.4,209.8,0,0,0,0,0,0.1,2.65,3,6,0,2
76,     ACT,2614,18,24,5.8,        Suburban,NA,205.53,4.03,1.09,104.9,104.9,47,0,59,0,0,22,1.1,1.1,1,1,0,1
77,     ACT,2606,18,24,5.4,        Suburban,NA,198.27,22.61,3.41,152.6,146,113.1,0,0,0,0,0,0.1,2.65,2,3,0,2
78,     ACT,2606,18,24,5.7,        Suburban,NA,176.49,22.42,2.13,175.27,167.37,131.5,0,0,0,0,89,0.1,2.65,3,4,0,2
79,     ACT,2606,18,24,6.1,        Suburban,NA,144.84,32.09,3.72,172.71,163.71,103,0,0,0,0,88,0.1,2.65,3,4,0,2
80,     ACT,2611,18,24,6,        Suburban,NA,139.54,17.17,1.93,281.8,249,176.4,0,0,0,0,0,0.1,2.8,2,4,1,2
81,     ACT,2615,18,24,7.1,        Suburban,NA,122.04,1.62,0.78,203.8,168.8,197.2,0,0,0,0,0,0.1,0.1,3,3,0,1
82,     ACT,2605,18,24,6.9,        Suburban,NA,125.64,31.81,2.82,86.7,86.7,0,8600,86,0,0,0,1.2,1.2,1,3,0,1
83,     ACT,2914,18,24,5.7,        Suburban,NA,179.99,28.85,2.22,129.7,114.5,64.7,0,0,0,0,37,0.1,2.6,2,3,0,2
84,     ACT,2617,18,24,6.9,        Suburban,NA,112.61,10.17,2.09,241.3,205.3,241.3,0,0,0,0,0,0.1,0.1,2,4,0,1
85,     ACT,2605,18,24,5.7,        Suburban,NA,154.21,45.42,2.52,175.4,144.6,118.4,0,0,0,0,44,0.1,2.8,2,4,1,2
86,     ACT,2605,18,24,6,        Suburban,NA,144.87,33,2.51,175.4,144.6,118.4,0,0,0,0,84,0.1,2.8,2,4,1,2
87,     ACT,2605,18,24,5.6,        Suburban,NA,171.72,37.94,2.92,152.3,121.5,118.4,0,0,0,0,49,0.1,2.8,2,3,1,2
88,     ACT,2914,18,24,7,        Suburban,NA,122.99,10.97,1.98,141.7,125.2,71,0,0,0,0,78,0.1,2.6,2,3,0,2
89,     ACT,2914,18,24,7,        Suburban,NA,122.6,11.06,1.96,141.7,125.2,71,0,0,0,0,78,0.1,2.6,2,3,0,2
90,     ACT,2914,18,24,7,        Suburban,NA,122.6,11.06,1.96,141.7,125.2,71,0,0,0,0,78,0.1,2.6,2,3,0,2
91,     ACT,2914,18,24,7,        Suburban,NA,122.99,10.97,1.98,141.7,125.2,71,0,0,0,0,78,0.1,2.6,2,3,0,2
92,     ACT,2914,18,24,5.9,        Suburban,NA,165.82,28.79,2.29,129.7,114.5,64.7,0,0,0,0,37,0.1,2.6,2,3,0,2
93,     ACT,2612,17,24,5.9,        Suburban,NA,166.15,30.48,2.15,113.4,96.6,58.3,0,0,0,0,47,0.1,2.65,2,3,0,2
94,     ACT,2612,17,24,5.9,        Suburban,NA,158.88,41.67,2.17,110.16,93.8,56.66,0,0,0,0,34,0.1,2.65,2,3,0,2
96,     ACT,2914,16,24,4.4,        Suburban,NA,228.12,71.38,4.11,122.2,89.1,50.4,0,0,0,0,85,-2.3,2.8,2,2,1,3
97,     ACT,2914,16,24,7.9,        Suburban,NA,95.68,3.9,1.3,101.4,101.4,101.4,0,0,0,0,30,0.1,0.1,1,2,0,1
98,     ACT,2914,16,24,8.7,        Suburban,NA,58.29,1.65,1.23,71.8,71.8,71.8,0,0,0,0,61,0.1,0.1,1,2,0,1
99,     ACT,2914,16,24,8.7,        Suburban,NA,58.32,1.65,1.22,71.8,71.8,71.8,0,0,0,0,61,0.1,0.1,1,2,0,1
100,     ACT,2914,16,24,8.7,        Suburban,NA,58.29,1.65,1.23,71.8,71.8,71.8,0,0,0,0,61,0.1,0.1,1,2,0,1
101,     ACT,2914,16,24,8.7,        Suburban,NA,58.32,1.65,1.22,71.8,71.8,71.8,0,0,0,0,61,0.1,0.1,1,2,0,1
102,     ACT,2914,16,24,8.6,        Suburban,NA,61.83,1.74,1.26,71.8,71.8,71.8,0,0,0,0,58,0.1,0.1,1,2,0,1
103,     ACT,2914,16,24,8.1,        Suburban,NA,83.42,3.74,1.55,94.5,94.5,94.5,0,0,0,0,26,0.1,0.1,1,2,0,1
104,     ACT,2914,16,24,7.6,        Suburban,NA,104.13,5.66,1.54,102,102,102,0,0,0,0,35,0.1,0.1,1,3,0,1
105,     ACT,2914,16,24,8.1,        Suburban,NA,81.38,3.33,1.26,93.4,93.4,93.4,0,0,0,0,75,0.1,0.1,1,2,0,1
106,     ACT,2914,16,24,7.4,        Suburban,NA,116.21,5.12,1.44,100.3,100.3,100.3,0,0,0,0,33,0.1,0.1,1,3,0,1
107,     ACT,2914,16,24,7.2,        Suburban,NA,128.75,6.87,1.68,107.4,107.4,107.4,0,0,0,0,0,0.1,0.1,1,3,0,1
108,     ACT,2617,16,24,7.1,        Suburban,NA,102.32,29.04,2.5,95.9,79.7,57,0,0,0,0,122,0.1,2.8,2,2,1,2
109,     ACT,2617,16,24,7.1,        Suburban,NA,102.36,28.91,2.5,95.9,79.7,57,0,0,0,0,122,0.1,2.8,2,2,1,2
110,     ACT,2617,16,24,6.9,        Suburban,NA,110.78,28.57,2.45,95.7,79.5,57,0,0,0,0,123,0.1,2.8,2,2,1,2
111,     ACT,2617,16,24,6.9,        Suburban,NA,108.98,28.77,2.49,95.9,79.7,57,0,0,0,0,122,0.1,2.8,2,2,1,2
112,     ACT,2617,16,24,5.9,        Suburban,NA,137.05,46.61,2.78,172.2,131.5,64.3,0,0,0,0,118,0.1,5.5,2,3,1,3
113,     ACT,2617,16,24,6.3,        Suburban,NA,123.75,54.91,2.76,105.5,90.2,56.1,0,0,0,0,60,0.1,2.8,3,2,1,2
114,     ACT,2617,16,24,6.6,        Suburban,NA,106.41,47.8,2.71,106.8,90.6,57.1,0,0,0,0,137,0.1,2.8,3,2,1,2
115,     ACT,2617,16,24,6.4,        Suburban,NA,119.51,45.1,2.66,91.7,75.5,57.1,0,0,0,0,132,0.1,2.8,2,2,1,2
116,     ACT,2617,16,24,6.4,        Suburban,NA,119.51,45.1,2.66,91.7,75.5,57.1,0,0,0,0,132,0.1,2.8,2,2,1,2
117,     ACT,2617,16,24,6.4,        Suburban,NA,118.59,45.32,2.72,91.7,75.5,57.1,0,0,0,0,132,0.1,2.8,2,2,1,2
118,     ACT,2617,16,24,6.4,        Suburban,NA,118.59,45.32,2.72,91.7,75.5,57.1,0,0,0,0,132,0.1,2.8,2,2,1,2
119,     ACT,2611,16,24,6,        Suburban,NA,147.47,14.59,1.99,226.5,193.5,226.5,0,0,0,0,0,0.1,0.1,2,4,0,1
120,     ACT,2605,16,24,6.9,        Suburban,NA,136.02,13.38,1.68,133.5,97.5,133.5,0,0,0,0,23,0,0.1,1,3,0,1
121,     ACT,2605,16,24,5.8,        Suburban,NA,172.69,37.42,2.1,133.5,97.5,133.5,0,0,0,0,23,0,0.1,1,3,0,1
122,     ACT,2617,16,24,5.4,        Suburban,NA,164.73,56.2,2.72,98.28,100.68,45.8,0,0,3.9,0,70,0.1,2.8,2,3,1,2
123,     ACT,2617,16,24,5.9,        Suburban,NA,143.31,41.74,2.57,97.28,99.68,16.4,0,0,32.5,0,159,0.1,2.8,2,3,1,2
124,     ACT,2617,16,24,5.9,        Suburban,NA,140.91,40.77,2.83,97.38,99.78,16.4,0,0,33.3,0,163,0.1,2.8,2,3,1,2
125,     ACT,2617,16,24,5.9,        Suburban,NA,143.31,41.74,2.57,97.28,99.68,16.4,0,0,32.5,0,159,0.1,2.8,2,3,1,2
126,     ACT,2617,16,24,5.9,        Suburban,NA,140.91,40.77,2.83,97.38,99.78,16.4,0,0,33.3,0,163,0.1,2.8,2,3,1,2
127,     ACT,2617,16,24,5.2,        Suburban,NA,190.98,50.6,2.31,125.8,92.8,71.6,0,0,0,0,61,0,2.8,2,3,1,2
128,     ACT,2617,16,24,5.2,        Suburban,NA,198.31,41.51,2.68,125.8,92.8,71.6,0,0,0,0,61,0,2.8,2,3,1,2
129,     ACT,2617,16,24,4.8,        Suburban,NA,207.29,53.33,2.68,98.28,100.68,45.8,0,0,3.9,0,70,0.1,2.8,2,3,1,2
130,     ACT,2617,16,24,5.9,        Suburban,NA,146.77,39.45,2.22,100.08,102.48,16.4,0,0,32.3,0,159,0.1,2.8,2,3,1,2
131,     ACT,2617,16,24,5.8,        Suburban,NA,148.29,42.11,2.37,97.28,99.68,16.4,0,0,32.5,0,159,0.1,2.8,2,3,1,2
132,     ACT,2617,16,24,5.3,        Suburban,NA,167,60.46,2.36,99.68,102.08,44.9,0,0,3.9,0,68,0.1,2.8,2,3,1,2
133,     ACT,2617,16,24,5.9,        Suburban,NA,143.77,39.27,2.33,97.38,99.78,16.4,0,0,33.3,0,163,0.1,2.8,2,3,1,2
134,     ACT,2617,16,24,5.3,        Suburban,NA,176.26,45.96,2.57,97.28,99.68,0,0,0,48.9,0,110,0.1,2.8,2,3,1,2
135,     ACT,2617,16,24,6.4,        Suburban,NA,137.7,21.65,2.41,97.28,99.68,0,0,0,48.9,0,176,0.1,2.8,2,3,1,2
136,     ACT,2617,16,24,6.4,        Suburban,NA,136.72,20.38,2.5,97.38,99.78,0,0,0,49.7,0,180,0.1,2.8,2,3,1,2
137,     ACT,2617,16,24,6.4,        Suburban,NA,136.72,20.38,2.5,97.38,99.78,0,0,0,49.7,0,180,0.1,2.8,2,3,1,2
138,     ACT,2617,16,24,6.4,        Suburban,NA,137.7,21.65,2.41,97.28,99.68,0,0,0,48.9,0,176,0.1,2.8,2,3,1,2
139,     ACT,2617,16,24,5.4,        Suburban,NA,179.34,38.55,2.55,97.28,99.68,0,0,0,48.9,0,110,0.1,2.8,2,3,1,2
140,     ACT,2617,16,24,6,        Suburban,NA,171.23,24.71,2.01,87.8,90.2,34.8,0,0,0,0,39,0.1,2.8,2,3,1,2
141,     ACT,2617,16,24,6.6,        Suburban,NA,133.92,23.63,2,87.8,90.2,34.8,0,0,0,0,83,0.1,2.8,2,3,1,2
142,     ACT,2617,16,24,5.3,        Suburban,NA,178.36,47.14,2.37,97.28,99.68,0,0,0,48.9,0,110,0.1,2.8,2,3,1,2
143,     ACT,2617,16,24,6.4,        Suburban,NA,135.23,21.97,2.25,97.28,99.68,0,0,0,48.9,0,176,0.1,2.8,2,3,1,2
144,     ACT,2617,16,24,6.4,        Suburban,NA,133.81,21.28,2.34,97.38,99.78,0,0,0,49.7,0,180,0.1,2.8,2,3,1,2
145,     ACT,2617,16,24,6.4,        Suburban,NA,133.81,21.28,2.34,97.38,99.78,0,0,0,49.7,0,180,0.1,2.8,2,3,1,2
146,     ACT,2617,16,24,5.4,        Suburban,NA,178.67,37.5,2.57,97.28,99.68,0,0,0,48.9,0,110,0.1,2.8,2,3,1,2
147,     ACT,2617,16,24,6.4,        Suburban,NA,135.23,21.97,2.25,97.28,99.68,0,0,0,48.9,0,176,0.1,2.8,2,3,1,2
155,     ACT,2612,17,24,6.9,        Suburban,NA,119.49,21.21,2.49,100.63,85.43,50.05,0,0,0,0,114,0.1,2.65,2,3,0,2
156,     ACT,2615,18,24,5.8,        Suburban,NA,193.72,13,1.05,117.3,117.3,12.1,0,110,0,0,0,0.5,0.5,1,3,0,1
157,     ACT,2605,16,24,5.8,        Suburban,NA,138.5,25.19,2.04,296.5,262.5,79,0,110,0,0,0,0.1,5.2,2,4,1,3
158,     ACT,2912,18,24,8.2,            Open,NA,66.86,3.58,1.1,77.4,77.4,0,0,0,77.4,77.4,224,2.7,2.7,1,2,0,1
159,     ACT,2912,18,24,8.8,            Open,NA,39.46,4,1.1,77.4,77.4,0,0,0,77.4,77.4,232,9,9,1,2,3,1
160,     ACT,2912,18,24,8.5,            Open,NA,49.94,5.07,1.14,77.4,77.4,0,0,0,77.4,77.4,224,6,6,1,2,2,1
161,     ACT,2912,18,24,8.5,            Open,NA,50.61,4.71,1.03,77.4,77.4,0,0,0,77.4,77.4,224,9,9,1,2,3,1
162,     ACT,2912,18,24,8.8,            Open,NA,40.25,3.91,1.11,77.4,77.4,0,0,0,77.4,77.4,232,12,12,1,2,4,1
163,     ACT,2912,18,24,8.5,            Open,NA,50.1,5.42,1.07,77.4,77.4,0,0,0,77.4,77.4,232,2.7,2.7,1,2,0,1
164,     ACT,2912,18,24,8.4,            Open,NA,51.96,4.95,0.98,77.4,77.4,0,0,0,77.4,77.4,232,6,6,1,2,2,1
165,     ACT,2912,18,24,8.2,            Open,NA,66.38,5.5,1.07,77.4,77.4,0,0,0,77.4,77.4,224,12,12,1,2,4,1
166,     ACT,2912,18,24,8.1,            Open,NA,67.43,5.41,1.08,77.4,77.4,0,0,0,77.4,77.4,224,15,15,1,2,5,1
167,     ACT,2912,18,24,8.4,            Open,NA,54.66,4.64,0.85,77.4,77.4,0,0,0,77.4,77.4,232,15,15,1,2,5,1
168,     ACT,2912,18,24,8.8,            Open,NA,37.5,4.07,1.12,77.4,77.4,0,0,0,77.4,77.4,232,2.7,2.7,1,2,0,1
169,     ACT,2912,18,24,8.8,            Open,NA,39.46,4,1.1,77.4,77.4,0,0,0,77.4,77.4,232,9,9,1,2,3,1
170,     ACT,2912,18,24,8.8,            Open,NA,40.25,3.91,1.11,77.4,77.4,0,0,0,77.4,77.4,232,12,12,1,2,4,1
171,     ACT,2912,18,24,8,            Open,NA,71.97,4.78,1.19,77.4,77.4,0,0,0,77.4,77.4,232,15,15,1,2,5,1
172,     ACT,2912,18,24,8.3,            Open,NA,62.86,4.64,1.21,77.4,77.4,0,0,0,77.4,77.4,224,2.7,2.7,1,2,0,1
173,     ACT,2912,18,24,8.4,            Open,NA,51.96,4.95,0.98,77.4,77.4,0,0,0,77.4,77.4,232,6,6,1,2,2,1
174,     ACT,2912,18,24,7.9,            Open,NA,76.07,5.44,1.21,77.4,77.4,0,0,0,77.4,77.4,224,6,6,1,2,2,1
175,     ACT,2912,18,24,7.9,            Open,NA,77.82,5.47,1.21,77.4,77.4,0,0,0,77.4,77.4,224,12,12,1,2,4,1
176,     ACT,2912,18,24,8.2,            Open,NA,66.79,4.45,1.17,77.4,77.4,0,0,0,77.4,77.4,224,15,15,1,2,5,1
177,     ACT,2912,18,24,8.4,            Open,NA,55.34,4.51,0.82,77.4,77.4,0,0,0,77.4,77.4,232,18,18,1,2,6,1
178,     ACT,2912,18,24,8.4,            Open,NA,55.34,4.51,0.82,77.4,77.4,0,0,0,77.4,77.4,232,18,18,1,2,6,1
179,     ACT,2912,18,24,7.3,            Open,NA,104.29,8.61,1.31,77.4,77.4,0,0,0,77.4,77.4,202,18,18,1,2,6,1
180,     ACT,2912,18,24,7.3,            Open,NA,109.92,4.76,1.29,66.3,66.3,0,0,0,66.3,73.8,169,18,18,1,2,6,1
181,     ACT,2912,18,24,7.9,            Open,NA,76.07,5.44,1.21,77.4,77.4,0,0,0,77.4,77.4,224,6,6,1,2,2,1
182,     ACT,2912,16,24,5.4,        Suburban,NA,123.11,74.73,5.5,51.7,51.7,0,0,0,51.7,51.7,146,2.7,2.7,1,1,0,1
183,     ACT,2912,16,24,6.6,        Suburban,NA,127.01,12.54,2.51,86.69,86.69,0,0,0,86.69,86.69,226,2.7,2.7,1,3,0,1
