Nvalid,StateName,NPostCode,NYear,NClimateZone,StarRating,Exposure,X,CertificateHeating,CertificateSCool,CertificateLCool,TotalFlArea,TotFloorArea,SlabOnGroundArea,FloorsAboveGround,SubfloorFloorArea,FloorsAboveNeighbours_100,CeilingsBelowNeighbours,TotalSharedSurfaceArea,FloorHeightmin,FloorHeightmax,NumberofLiving,NumberofBedrooms,MStorey,NStorey
99,     VIC,3008,17,21, 7.40,         Exposed,NA,60.81,16.19,     2.89,45.25,45.25,0,0,0,0,45.25,94,63.78,63.78,1,1,22,1
100,     VIC,3008,17,21, 7.40,         Exposed,NA,61.09,15.89,     2.89,45.25,45.25,0,0,0,0,45.25,94,66.75,66.75,1,1,23,1
101,     VIC,3008,17,21, 7.40,         Exposed,NA,61.39,15.92,     2.88,45.25,45.25,0,0,0,0,45.25,94,69.72,69.72,1,1,24,1
102,     VIC,3008,17,21, 7.40,         Exposed,NA,61.65,15.97,     2.86,45.25,45.25,0,0,0,0,45.25,94,72.69,72.69,1,1,25,1
103,     VIC,3008,17,21, 7.40,         Exposed,NA,61.89,15.78,     2.86,45.25,45.25,0,0,0,0,45.25,94,75.66,75.66,1,1,27,1
104,     VIC,3008,17,21, 7.40,         Exposed,NA,62.17,15.71,     2.82,45.25,45.25,0,0,0,0,45.25,94,78.63,78.63,1,1,28,1
105,     VIC,3008,17,21, 7.40,         Exposed,NA,50.3,20.77,     3.17,45.25,45.25,0,0,0,45.25,45.25,139,81.6,81.6,1,1,29,1
106,     VIC,3008,17,21, 6.40,            Open,NA,96.73,14.07,     3.77,44.54,44.54,0,0,0,0,44.54,94,18.53,18.53,1,1,6,1
107,     VIC,3008,17,21, 6.40,            Open,NA,97.44,14.16,     3.86,44.54,44.54,0,0,0,0,44.54,94,21.5,21.5,1,1,7,1
108,     VIC,3008,17,21, 6.40,            Open,NA,98.41,14.04,     3.84,44.54,44.54,0,0,0,0,44.54,94,24.47,24.47,1,1,8,1
109,     VIC,3008,17,21, 6.30,         Exposed,NA,103.6,13.55,     3.48,44.54,44.54,0,0,0,0,44.54,94,30.41,30.41,1,1,10,1
110,     VIC,3008,17,21, 6.30,         Exposed,NA,104.22,13.56,     3.50,44.54,44.54,0,0,0,0,44.54,94,33.38,33.38,1,1,11,1
111,     VIC,3008,17,21, 6.40,            Open,NA,99.09,13.89,     3.76,44.54,44.54,0,0,0,0,44.54,94,27.44,27.44,1,1,9,1
112,     VIC,3008,17,21, 5.90,         Exposed,NA,116.97,15.61,     3.44,44.54,44.54,0,0,0,0,44.54,94,36.35,36.35,1,1,12,1
113,     VIC,3008,17,21, 6.20,         Exposed,NA,105.15,13.42,     3.46,44.54,44.54,0,0,0,0,44.54,94,39.67,39.67,1,1,14,1
114,     VIC,3008,17,21, 6.20,         Exposed,NA,105.57,13.32,     3.41,44.54,44.54,0,0,0,0,44.54,94,42.64,42.64,1,1,15,1
115,     VIC,3008,17,21, 5.80,         Exposed,NA,118.61,15.53,     3.40,44.54,44.54,0,0,0,0,44.54,94,48.58,48.58,1,1,17,1
116,     VIC,3008,17,21, 6.20,         Exposed,NA,105.9,13.11,     3.39,44.54,44.54,0,0,0,0,44.54,94,45.61,45.61,1,1,16,1
117,     VIC,3008,17,21, 6.20,         Exposed,NA,106.71,12.23,     3.12,44.54,44.54,0,0,0,0,44.54,94,51.9,51.9,1,1,18,1
118,     VIC,3008,17,21, 6.20,         Exposed,NA,107.03,12.94,     3.23,44.54,44.54,0,0,0,0,44.54,94,54.87,54.87,1,1,19,1
119,     VIC,3008,17,21, 6.20,         Exposed,NA,107.7,12.46,     3.18,44.54,44.54,0,0,0,0,44.54,94,63.78,63.78,1,1,22,1
120,     VIC,3008,17,21, 6.20,         Exposed,NA,107.65,12.55,     3.19,44.54,44.54,0,0,0,0,44.54,94,60.81,60.81,1,1,21,1
121,     VIC,3008,17,21, 6.20,         Exposed,NA,107.35,12.97,     3.24,44.54,44.54,0,0,0,0,44.54,94,57.84,57.84,1,1,20,1
122,     VIC,3008,17,21, 6.20,         Exposed,NA,108.02,12.54,     3.25,44.54,44.54,0,0,0,0,44.54,94,66.75,66.75,1,1,23,1
123,     VIC,3008,17,21, 6.20,         Exposed,NA,108.31,12.51,     3.26,44.54,44.54,0,0,0,0,44.54,94,69.72,69.72,1,1,24,1
124,     VIC,3008,17,21, 6.20,         Exposed,NA,108.6,12.52,     3.25,44.54,44.54,0,0,0,0,44.54,94,72.69,72.69,1,1,25,1
125,     VIC,3008,17,21, 6.20,         Exposed,NA,108.91,12.58,     3.23,44.54,44.54,0,0,0,0,44.54,94,75.66,75.66,1,1,27,1
126,     VIC,3008,17,21, 6.10,         Exposed,NA,80.96,34.09,     2.66,65.4,65.4,0,0,0,65.4,65.4,175,33.38,33.38,1,2,11,1
127,     VIC,3008,17,21, 6.30,            Open,NA,73.11,36.84,     2.87,65.4,65.4,0,0,0,65.4,65.4,175,21.5,21.5,1,2,7,1
128,     VIC,3008,17,21, 6.20,            Open,NA,74.07,36.5,     2.83,65.4,65.4,0,0,0,65.4,65.4,175,24.47,24.47,1,2,8,1
129,     VIC,3008,17,21, 6.20,         Exposed,NA,109.18,12.63,     3.24,44.54,44.54,0,0,0,0,44.54,94,78.63,78.63,1,1,28,1
130,     VIC,3008,17,21, 5.60,         Exposed,NA,95.7,38.65,     2.57,65.4,65.4,0,0,0,65.4,65.4,175,36.35,36.35,1,2,12,1
131,     VIC,3008,17,21, 5.80,         Exposed,NA,121.78,15.16,     3.27,44.54,44.54,0,0,0,0,44.54,94,81.6,81.6,1,1,29,1
132,     VIC,3008,17,21, 6.20,            Open,NA,74.75,36.31,     2.79,65.4,65.4,0,0,0,65.4,65.4,175,27.44,27.44,1,2,9,1
133,     VIC,3008,17,21, 6.10,         Exposed,NA,81.83,33.73,     2.63,65.4,65.4,0,0,0,65.4,65.4,175,39.67,39.67,1,2,14,1
134,     VIC,3008,17,21, 6.10,            Open,NA,90.08,35.73,     2.78,65.4,65.4,0,0,0,0,65.4,109,18.53,18.53,1,2,6,1
135,     VIC,3008,17,21, 6.10,         Exposed,NA,82.14,33.69,     2.63,65.4,65.4,0,0,0,65.4,65.4,175,42.64,42.64,1,2,15,1
136,     VIC,3008,17,21, 6.10,         Exposed,NA,80.26,34.17,     2.63,65.4,65.4,0,0,0,65.4,65.4,175,30.41,30.41,1,2,10,1
137,     VIC,3008,17,21, 6.10,         Exposed,NA,82.53,33.7,     2.63,65.4,65.4,0,0,0,65.4,65.4,175,45.61,45.61,1,2,16,1
138,     VIC,3008,17,21, 6.10,         Exposed,NA,84.14,33.02,     2.56,65.4,65.4,0,0,0,65.4,65.4,175,57.84,57.84,1,2,20,1
139,     VIC,3008,17,21, 6.10,         Exposed,NA,83.9,33.12,     2.55,65.4,65.4,0,0,0,65.4,65.4,175,54.87,54.87,1,2,19,1
140,     VIC,3008,17,21, 6.10,         Exposed,NA,84.4,32.69,     2.50,65.4,65.4,0,0,0,65.4,65.4,175,60.81,60.81,1,2,21,1
141,     VIC,3008,17,21, 5.60,         Exposed,NA,97.26,38.25,     2.65,65.4,65.4,0,0,0,65.4,65.4,175,48.58,48.58,1,2,17,1
142,     VIC,3008,17,21, 6.10,         Exposed,NA,83.62,33.45,     2.57,65.4,65.4,0,0,0,65.4,65.4,175,51.9,51.9,1,2,18,1
143,     VIC,3008,17,21, 6.00,         Exposed,NA,85.21,32.83,     2.51,65.4,65.4,0,0,0,65.4,65.4,175,69.72,69.72,1,2,24,1
144,     VIC,3008,17,21, 6.10,         Exposed,NA,84.48,32.78,     2.52,65.4,65.4,0,0,0,65.4,65.4,175,63.78,63.78,1,2,22,1
145,     VIC,3008,17,21, 6.10,         Exposed,NA,84.88,32.82,     2.52,65.4,65.4,0,0,0,65.4,65.4,175,66.75,66.75,1,2,23,1
146,     VIC,3008,17,21, 6.00,         Exposed,NA,85.55,32.88,     2.51,65.4,65.4,0,0,0,65.4,65.4,175,72.69,72.69,1,2,25,1
147,     VIC,3008,17,21, 6.00,         Exposed,NA,85.89,32.89,     2.54,65.4,65.4,0,0,0,65.4,65.4,175,75.66,75.66,1,2,27,1
148,     VIC,3008,17,21, 5.50,         Exposed,NA,100.72,37.18,     2.51,65.4,65.4,0,0,0,65.4,65.4,175,81.6,81.6,1,2,29,1
149,     VIC,3008,17,21, 6.00,         Exposed,NA,86.19,32.83,     2.54,65.4,65.4,0,0,0,65.4,65.4,175,78.63,78.63,1,2,28,1
150,     VIC,3008,17,21, 7.80,            Open,NA,52.49,13.42,     2.28,62,62,0,0,0,0,62,111,18.53,18.53,1,2,6,1
151,     VIC,3008,17,21, 7.80,            Open,NA,53.19,13.43,     2.31,62,62,0,0,0,0,62,111,21.5,21.5,1,2,7,1
152,     VIC,3008,17,21, 7.80,            Open,NA,53.98,13.41,     2.29,62,62,0,0,0,0,62,111,24.47,24.47,1,2,8,1
153,     VIC,3008,17,21, 7.60,         Exposed,NA,58.76,12.73,     2.25,62,62,0,0,0,0,62,111,33.38,33.38,1,2,11,1
154,     VIC,3008,17,21, 7.70,            Open,NA,54.5,13.41,     2.28,62,62,0,0,0,0,62,111,27.44,27.44,1,2,9,1
155,     VIC,3008,17,21, 7.40,         Exposed,NA,65.6,15.36,     2.16,62,62,0,0,0,0,62,111,36.35,36.35,1,2,12,1
156,     VIC,3008,17,21, 7.60,         Exposed,NA,58.25,12.8,     2.29,62,62,0,0,0,0,62,111,30.41,30.41,1,2,10,1
157,     VIC,3008,17,21, 7.60,         Exposed,NA,59.62,12.6,     2.17,62,62,0,0,0,0,62,111,39.67,39.67,1,2,14,1
158,     VIC,3008,17,21, 7.60,         Exposed,NA,59.84,12.55,     2.18,62,62,0,0,0,0,62,111,42.64,42.64,1,2,15,1
159,     VIC,3008,17,21, 7.60,         Exposed,NA,60.09,12.61,     2.20,62,62,0,0,0,0,62,111,45.61,45.61,1,2,16,1
160,     VIC,3008,17,21, 7.30,         Exposed,NA,67.08,15.04,     2.18,62,62,0,0,0,0,62,111,48.58,48.58,1,2,17,1
161,     VIC,3008,17,21, 7.60,         Exposed,NA,60.76,12.36,     2.17,62,62,0,0,0,0,62,111,51.9,51.9,1,2,18,1
162,     VIC,3008,17,21, 7.60,         Exposed,NA,61.03,12.19,     2.15,62,62,0,0,0,0,62,111,54.87,54.87,1,2,19,1
163,     VIC,3008,17,21, 7.60,         Exposed,NA,61.34,12.1,     2.13,62,62,0,0,0,0,62,111,57.84,57.84,1,2,20,1
164,     VIC,3008,17,21, 7.60,         Exposed,NA,61.41,11.93,     2.12,62,62,0,0,0,0,62,111,60.81,60.81,1,2,21,1
165,     VIC,3008,17,21, 7.60,         Exposed,NA,61.41,11.8,     2.11,62,62,0,0,0,0,62,111,63.78,63.78,1,2,22,1
