Nvalid,StateName,NPostCode,NYear,NClimateZone,StarRating,Exposure,X,CertificateHeating,CertificateSCool,CertificateLCool,TotalFlArea,TotFloorArea,SlabOnGroundArea,FloorsAboveGround,SubfloorFloorArea,FloorsAboveNeighbours_100,CeilingsBelowNeighbours,TotalSharedSurfaceArea,FloorHeightmin,FloorHeightmax,NumberofLiving,NumberofBedrooms,MStorey,NStorey
164,      WA,6014,16,13,6.4,        Suburban,NA,42.33,13.85,2.36,276.61,243.02,153.15,0,0,0,0,0,0.01,2.93,2,5,1,2
165,      WA,6156,17,13,6.9,        Suburban,NA,53.75,8.38,2.45,66.6,66.6,66.6,0,0,0,66.6,77,0.1,0.1,1,2,0,1
166,      WA,6156,17,13,5.8,        Suburban,NA,43.74,41.41,4.55,69.63,69.63,0,0,0,68.69,0,81,2.83,2.83,1,2,1,1
167,      WA,6156,17,13,8.2,        Suburban,NA,28.68,5.48,2.06,66.6,66.6,66.6,0,0,0,68.6,104,0.1,0.1,1,2,0,1
168,      WA,6156,17,13,7.6,        Suburban,NA,18.42,26.42,3.92,69.63,69.63,0,0,0,68.69,0,118,2.83,2.83,1,2,1,1
169,      WA,6156,17,13,8.1,        Suburban,NA,28.52,7.09,3.11,50.77,50.77,50.77,0,0,0,50.77,79,0.1,0.1,1,1,0,1
170,      WA,6156,17,13,7.8,        Suburban,NA,35.44,7.53,3.02,50.77,50.77,50.77,0,0,0,50.77,79,0.1,0.1,1,1,0,1
171,      WA,6156,17,13,7.5,        Suburban,NA,24.5,24.09,4.92,50.77,50.77,0,0,0,50.77,0,88,2.83,2.83,1,1,1,1
172,      WA,6156,17,13,7.2,        Suburban,NA,28.19,25.79,5.34,50.77,50.77,0,0,0,50.77,0,83,2.83,2.83,1,1,1,1
173,      WA,6156,17,13,8.2,        Suburban,NA,27.69,5.11,2.04,66.6,66.6,66.6,0,0,0,68.6,105,0.1,0.1,1,2,0,1
174,      WA,6156,17,13,8.1,        Suburban,NA,30.43,7.53,2.24,66.6,66.6,66.6,0,0,0,68.6,79,0.1,0.1,1,2,0,1
175,      WA,6156,17,13,7.5,        Suburban,NA,21.67,25.18,3.47,69.63,69.63,0,0,0,68.69,0,120,2.83,2.83,1,2,1,1
176,      WA,6156,17,13,7.3,        Suburban,NA,22.16,31.78,4.56,69.63,69.63,5.16,0,0,63.53,3.18,79,2.83,2.83,1,2,1,1
177,      WA,6156,17,13,7.6,        Suburban,NA,40.65,7.4,2.07,70.26,70.26,70.26,0,0,0,71.26,82,0.1,0.1,1,2,0,1
178,      WA,6156,17,13,8.6,        Suburban,NA,17.77,7.53,2.12,70.26,70.26,70.26,0,0,0,71.26,110,0.1,0.1,1,2,0,1
179,      WA,6156,17,13,7.2,        Suburban,NA,38.59,16.68,3.22,70.12,70.12,0,0,0,70.12,0,85,2.83,2.83,1,2,1,1
180,      WA,6156,17,13,8.2,        Suburban,NA,18.01,14.76,3.31,70.12,70.12,0,0,0,70.12,0,122,2.83,2.83,1,2,1,1
181,      WA,6156,17,13,8.4,        Suburban,NA,23.83,5.14,1.72,70.26,70.26,70.26,0,0,0,71.26,109,0.1,0.1,1,2,0,1
182,      WA,6156,17,13,8.4,        Suburban,NA,22.03,8.02,2.16,70.26,70.26,70.26,0,0,0,71.26,82,0.1,0.1,1,2,0,1
183,      WA,6156,17,13,7.8,        Suburban,NA,27.24,15.1,3.27,70.12,70.12,0,0,0,70.12,0,122,2.83,2.83,1,2,1,1
184,      WA,6156,17,13,7.9,        Suburban,NA,22.41,16.37,3.14,70.12,70.12,0,0,0,70.12,0,85,2.83,2.83,1,2,1,1
185,      WA,6054,17,13,6.6,        Suburban,NA,39.44,26.53,3.42,135.9,121.2,81.2,0,0,0,0,38,0.1,2.5,2,3,0,2
186,      WA,6054,17,13,7.8,        Suburban,NA,15.91,24.35,3.64,108.3,112.15,58.1,0,0,0,0,65,0.1,2.5,2,3,0,2
187,      WA,6054,17,13,6.5,        Suburban,NA,35.81,31.99,4.17,148.2,113.5,96.9,0,0,0,0,57,0.1,2.5,2,3,0,2
188,      WA,6054,17,13,6.3,        Suburban,NA,49.39,24.77,2.98,140.3,104.7,93.2,0,0,0,0,58,0.1,2.5,1,3,0,2
189,      WA,6110,17,13,6.9,        Suburban,NA,40.73,27.63,8.23,40.7,40.7,40.7,0,0,0,0,0,0.1,0.1,2,1,0,1
190,      WA,6225,17,13,6.1,            Open,NA,59.44,19.07,3.37,111.81,111.81,0,12096,120.96,0,0,0,0.55,0.55,2,3,0,1
191,      WA,6056,17,13,6.6,            Open,NA,25.93,29.26,3.34,215.88,215.88,215.88,0,0,0,0,0,0.1,0.1,3,4,0,1
192,      WA,6122,17,13,6.1,            Open,NA,34.75,35.77,2.85,160.91,160.91,160.91,0,0,0,0,0,0.1,0.1,2,4,0,1
194,      WA,6156,18,13,6.3,        Suburban,NA,30.8,30.64,2.55,286.82,251.16,187.77,0,0,0,0,0,0.1,3.2,1,4,1,2
195,      WA,6153,16,13,6.4,        Suburban,NA,43.26,39.12,5.25,57,57,57,0,0,0,0,0,0.1,0.1,1,2,0,1
196,      WA,6121,16,13,6.3,            Open,NA,41.69,35.19,4.21,98.6,98.6,98.6,0,0,0,0,0,0.1,0.1,2,2,0,1
198,      WA,6052,16,13,7,        Suburban,NA,22.68,29.4,2.76,190.16,190.16,111.15,0,0,0,0,9,0.1,2.8,1,3,1,2
199,      WA,6154,17,13,7.4,        Suburban,NA,19.41,22.94,5.51,52.25,52.25,0,0,0,63.95,52.25,162,3.38,3.38,1,1,1,1
200,      WA,6154,17,13,7.7,        Suburban,NA,20.08,17.64,4.83,54.7,54.7,0,0,0,41.5,54.7,158,3.38,3.38,1,1,1,1
201,      WA,6154,17,13,7.1,            Open,NA,14.08,33.47,4.44,70.4,70.4,0,0,0,70.4,70.6,203,16.35,16.35,1,2,5,1
202,      WA,6154,17,13,7.1,            Open,NA,14.32,33.58,4.55,70.4,70.4,0,0,0,70.4,70.6,203,19.45,19.45,1,2,6,1
203,      WA,6154,17,13,7.1,            Open,NA,14.55,32.97,4.43,70.4,70.4,0,0,0,70.4,70.6,203,22.55,22.55,1,2,8,1
204,      WA,6154,17,13,7.1,            Open,NA,14.79,32.59,4.34,70.4,70.4,0,0,0,70.4,70.6,203,25.65,25.65,1,2,9,1
